timestamp;Longitude;Latitude;Altitude;Bearing;Accuracy;Speed;mobileNetwork.name;mobileNetwork.generation;mobileNetwork.id;adas
1542691697000;11.06751045;48.39592583;520.0;50.0;3.0;15.0;LTE;4;13;
1542691698000;11.06763873;48.39598606;521.0;52.7;3.0;12.25;LTE;4;13;
1542691699000;11.06776123;48.39602134;521.0;64.2;3.0;10.25;LTE;4;13;
1542691700000;11.06788877;48.3960281;521.0;83.2;3.0;9.5;LTE;4;13;
1542691701000;11.06800434;48.39599923;522.0;106.6;3.0;9.5;LTE;4;13;
1542691702000;11.06810652;48.39593662;522.0;132.2;3.0;10.25;LTE;4;13;
1542691703000;11.06819351;48.39586304;522.0;140.1;3.0;10.5;LTE;4;13;
1542691704000;11.0683151;48.39580487;521.0;127.1;3.0;10.5;LTE;4;13;
1542691705000;11.06845416;48.395773;522.0;110.7;4.0;10.5;LTE;4;13;
1542691706000;11.06860678;48.39578166;521.0;91.7;4.0;11.0;LTE;4;13;
1542691707000;11.06874891;48.39581299;520.0;74.5;4.0;10.75;LTE;4;13;
1542691708000;11.06886369;48.39587157;521.0;56.9;3.0;10.75;LTE;4;13;
1542691709000;11.0689473;48.39594314;521.0;39.0;3.0;10.5;LTE;4;13;
1542691710000;11.06898838;48.39603212;522.0;20.9;3.0;10.25;LTE;4;13;
1542691711000;11.06902838;48.39612391;522.0;14.9;3.0;10.5;LTE;4;13;
1542691712000;11.06909903;48.39621209;523.0;26.3;3.0;11.25;LTE;4;13;
1542691713000;11.06920855;48.3962968;522.0;42.4;4.0;12.75;LTE;4;13;
1542691714000;11.06935584;48.3963789;522.0;49.5;3.0;14.25;LTE;4;13;
1542691715000;11.06951529;48.39647585;523.0;48.6;3.0;15.75;LTE;4;13;
1542691716000;11.06967964;48.39658129;523.0;45.6;3.0;17.0;LTE;4;13;
1542691717000;11.0698584;48.39669784;524.0;44.6;3.0;18.0;LTE;4;13;
1542691718000;11.07003945;48.39680684;525.0;47.0;4.0;17.75;LTE;4;13;
1542691719000;11.07023123;48.39690903;526.0;50.4;3.0;18.25;LTE;4;13;
1542691720000;11.07043647;48.39700723;527.0;54.3;3.0;19.0;LTE;4;13;
1542691721000;11.07066458;48.39709822;528.0;60.2;3.0;19.75;LTE;4;13;
1542691722000;11.07092404;48.39716608;529.0;67.2;3.0;20.5;LTE;4;13;
1542691723000;11.07120149;48.39721809;530.0;73.9;4.0;21.25;LTE;4;13;
1542691724000;11.07149772;48.39724987;530.0;79.3;3.0;22.25;LTE;4;13;
1542691725000;11.0718045;48.39728416;531.0;81.6;3.0;23.0;LTE;4;13;
1542691726000;11.0721213;48.39731818;532.0;81.5;3.0;23.5;LTE;4;13;
1542691727000;11.07243131;48.39735793;533.0;78.7;3.0;23.25;LTE;4;13;
1542691728000;11.07273749;48.39741453;534.0;75.8;3.0;23.25;LTE;4;13;
1542691729000;11.07304141;48.39747688;534.0;73.5;3.0;23.5;LTE;4;13;
1542691730000;11.07334879;48.39753756;534.0;73.5;5.0;23.5;LTE;4;13;
1542691731000;11.07362602;48.39762428;534.0;68.5;3.0;23.25;LTE;4;13;
1542691732000;11.07391894;48.39770969;534.0;66.9;3.0;23.75;LTE;4;13;
1542691733000;11.07421526;48.39780504;534.0;65.4;3.0;24.5;LTE;4;13;
1542691734000;11.07452087;48.39790833;534.0;64.1;3.0;25.0;LTE;4;13;
1542691735000;11.07482823;48.39800768;533.0;63.8;3.0;25.25;LTE;4;13;
1542691736000;11.07513221;48.3981089;533.0;63.1;3.0;25.25;LTE;4;13;
1542691737000;11.07543304;48.39821274;533.0;63.1;3.0;25.5;LTE;4;13;
1542691738000;11.0757455;48.39831885;533.0;63.3;3.0;25.75;LTE;4;13;
1542691739000;11.0760617;48.39842725;533.0;63.0;3.0;26.25;LTE;4;13;
1542691740000;11.07638185;48.39853779;533.0;62.6;3.0;26.5;LTE;4;13;
1542691741000;11.07670583;48.39864734;533.0;62.7;3.0;26.75;LTE;4;13;
1542691742000;11.07703034;48.39875593;533.0;63.2;3.0;26.5;LTE;4;13;
1542691743000;11.07734992;48.39886646;533.0;63.0;3.0;26.75;LTE;4;13;
1542691744000;11.07767406;48.39897981;533.0;63.0;3.0;27.0;LTE;4;13;
1542691745000;11.0779951;48.39909268;534.0;62.7;3.0;27.25;LTE;4;13;
1542691746000;11.07831557;48.39921011;534.0;61.7;3.0;27.25;LTE;4;13;
1542691747000;11.0786371;48.39932569;535.0;61.1;3.0;27.75;LTE;4;13;
1542691748000;11.07896909;48.39944304;536.0;61.5;3.0;28.0;LTE;4;13;
1542691749000;11.07931505;48.39956524;536.0;61.6;3.0;28.5;LTE;4;13;
1542691751000;11.08002459;48.39981862;537.0;60.8;3.0;29.5;LTE;4;13;
1542691752000;11.08036876;48.39995141;538.0;59.9;3.0;29.75;LTE;4;13;
1542691753000;11.08070527;48.40008696;537.0;59.2;4.0;29.25;LTE;4;13;
1542691754000;11.08103926;48.40022932;537.0;57.7;3.0;29.5;LTE;4;13;
1542691755000;11.08137984;48.400378;537.0;56.2;3.0;29.5;LTE;4;13;
1542691756000;11.0817074;48.40053742;537.0;54.2;3.0;29.75;LTE;4;13;
1542691757000;11.08202781;48.40070068;537.0;52.0;3.0;29.75;LTE;4;13;
1542691758000;11.08232672;48.40087488;537.0;49.3;3.0;30.0;LTE;4;13;
1542691759000;11.08262284;48.40106627;537.0;46.5;3.0;30.25;LTE;4;13;
1542691760000;11.08290927;48.40126405;538.0;44.1;3.0;30.25;LTE;4;13;
1542691761000;11.08317915;48.40147752;538.0;41.0;3.0;31.0;LTE;4;13;
1542691762000;11.08344326;48.40170038;538.0;38.7;3.0;31.5;LTE;4;13;
1542691763000;11.08369815;48.40192774;537.0;36.5;4.0;31.5;LTE;4;13;
1542691764000;11.08394018;48.40216883;538.0;33.6;3.0;32.25;LTE;4;13;
1542691765000;11.08416338;48.4024197;538.0;31.0;3.0;32.25;LTE;4;13;
1542691766000;11.08436939;48.40267563;539.0;28.4;3.0;32.5;LTE;4;13;
1542691767000;11.08454952;48.40294621;539.0;25.6;3.0;32.5;LTE;4;13;
1542691768000;11.08473167;48.40321486;539.0;23.9;3.0;32.75;LTE;4;13;
1542691769000;11.08489785;48.40348653;539.0;23.0;3.0;32.75;LTE;4;13;
1542691770000;11.08506102;48.40376054;539.0;22.1;3.0;33.0;LTE;4;13;
1542691771000;11.08522457;48.40403889;540.0;21.3;3.0;33.25;LTE;4;13;
1542691772000;11.08538915;48.40431951;540.0;21.3;4.0;33.25;LTE;4;13;
1542691773000;11.08554681;48.40460596;540.0;20.4;3.0;33.75;LTE;4;13;
1542691774000;11.08569642;48.4048941;540.0;20.1;3.0;33.75;LTE;4;13;
1542691775000;11.08584229;48.40517636;540.0;19.6;3.0;33.5;LTE;4;13;
1542691776000;11.08599083;48.40545412;540.0;19.1;3.0;32.75;LTE;4;13;
1542691777000;11.08613803;48.40573308;540.0;18.9;3.0;32.25;LTE;4;13;
1542691778000;11.08627056;48.40600263;540.0;18.5;3.0;31.75;LTE;4;13;
1542691779000;11.08640158;48.40626996;540.0;18.1;3.0;31.25;LTE;4;13;
1542691780000;11.0865335;48.40653732;540.0;17.9;3.0;31.25;LTE;4;13;
1542691781000;11.08665636;48.40680284;540.0;17.5;3.0;31.25;LTE;4;13;
1542691782000;11.08677849;48.40707324;540.0;17.3;3.0;31.25;LTE;4;13;
1542691783000;11.08690546;48.40734309;540.0;16.8;3.0;31.25;LTE;4;13;
1542691784000;11.08702677;48.40761691;540.0;16.5;3.0;31.5;LTE;4;13;
1542691785000;11.08714051;48.40789175;540.0;15.9;3.0;31.75;LTE;4;13;
1542691786000;11.0872571;48.40816992;540.0;15.6;3.0;32.0;LTE;4;13;
1542691787000;11.08736625;48.40845027;540.0;15.3;3.0;32.25;LTE;4;13;
1542691788000;11.08747908;48.40872927;539.0;14.9;3.0;32.25;LTE;4;13;
1542691789000;11.08758945;48.40901388;539.0;14.5;3.0;32.25;LTE;4;13;
1542691790000;11.08769656;48.40929779;539.0;14.1;3.0;32.5;LTE;4;13;
1542691791000;11.08780927;48.40958529;539.0;13.7;3.0;32.75;LTE;4;13;
1542691792000;11.08792044;48.40987546;538.0;13.4;3.0;32.75;LTE;4;13;
1542691793000;11.08802179;48.41016316;538.0;13.1;4.0;33.0;LTE;4;13;
1542691794000;11.08811919;48.41045721;538.0;12.8;3.0;33.25;LTE;4;13;
1542691795000;11.08821361;48.41075089;538.0;12.7;3.0;33.5;LTE;4;13;
1542691796000;11.0883062;48.411043;537.0;12.3;3.0;33.5;LTE;4;13;
1542691797000;11.08838716;48.41133691;536.0;11.7;3.0;33.5;LTE;4;13;
1542691798000;11.0884683;48.411631;536.0;11.2;3.0;33.5;LTE;4;13;
1542691799000;11.08855609;48.4119279;536.0;10.6;3.0;33.25;LTE;4;13;
1542691801000;11.08870411;48.41251991;536.0;9.6;3.0;33.25;LTE;4;13;
1542691802000;11.08877781;48.41281749;536.0;9.7;3.0;33.0;LTE;4;13;
1542691803000;11.08886246;48.41310529;536.0;10.2;3.0;32.75;LTE;4;13;
1542691804000;11.08895142;48.41339149;536.0;10.9;3.0;32.75;LTE;4;13;
1542691805000;11.08903562;48.41367766;536.0;11.0;3.0;32.75;LTE;4;13;
1542691806000;11.08911976;48.41396409;536.0;11.4;3.0;32.5;LTE;4;13;
1542691807000;11.08920777;48.41425082;535.0;12.3;3.0;32.5;LTE;4;13;
1542691808000;11.08930438;48.41453569;535.0;12.9;3.0;32.5;LTE;4;13;
1542691809000;11.08940181;48.41481876;535.0;13.3;3.0;32.5;LTE;4;13;
1542691810000;11.08951574;48.41510042;535.0;13.7;3.0;32.5;LTE;4;13;
1542691811000;11.08961772;48.41538527;534.0;13.6;3.0;32.5;LTE;4;13;
1542691812000;11.08972196;48.41567062;534.0;13.4;3.0;32.5;LTE;4;13;
1542691813000;11.08982465;48.41595476;534.0;13.6;3.0;32.75;LTE;4;13;
1542691814000;11.08993209;48.41624202;533.0;14.0;3.0;32.75;LTE;4;13;
1542691815000;11.09004201;48.41652827;533.0;14.3;3.0;32.75;LTE;4;13;
1542691816000;11.09015476;48.41681444;533.0;14.6;3.0;33.0;LTE;4;13;
1542691817000;11.0902726;48.41709789;533.0;15.0;3.0;33.0;LTE;4;13;
1542691818000;11.09039493;48.41738464;532.0;15.8;3.0;33.25;LTE;4;13;
1542691819000;11.09052113;48.41766867;532.0;16.4;4.0;33.0;LTE;4;13;
1542691820000;11.09065049;48.41794447;531.0;17.0;4.0;32.25;LTE;4;13;
1542691821000;11.09078359;48.41821505;531.0;17.8;3.0;32.0;LTE;4;13;
1542691822000;11.09092526;48.41848794;531.0;18.4;3.0;31.75;LTE;4;13;
1542691823000;11.09106375;48.41875929;530.0;18.9;3.0;31.5;LTE;4;13;
1542691824000;11.09120459;48.41902682;529.0;19.3;3.0;31.5;LTE;4;13;
1542691825000;11.09134832;48.41929499;528.0;19.7;3.0;31.5;LTE;4;13;1
1542691826000;11.09149855;48.41956115;527.0;20.1;3.0;31.5;LTE;4;13;1
1542691827000;11.09163872;48.41982788;525.0;20.3;3.0;31.5;LTE;4;13;1
1542691828000;11.09179225;48.4200872;523.0;21.0;3.0;31.5;LTE;4;13;1
1542691829000;11.09195344;48.42034957;522.0;21.6;3.0;31.5;LTE;4;13;1
1542691830000;11.09211536;48.42061121;521.0;22.1;3.0;31.5;LTE;4;13;1
1542691831000;11.09227808;48.42088114;520.0;22.6;3.0;31.5;LTE;4;13;1
1542691832000;11.09244681;48.42114165;520.0;23.2;4.0;31.5;LTE;4;13;1
1542691833000;11.09261605;48.42139927;520.0;23.8;4.0;31.25;LTE;4;13;1
1542691834000;11.09279675;48.42164789;520.0;24.7;4.0;31.25;LTE;4;13;1
1542691835000;11.0929943;48.42189777;519.0;25.5;4.0;31.25;LTE;4;13;1
1542691836000;11.09317067;48.42215345;519.0;25.6;3.0;31.5;LTE;4;13;1
1542691837000;11.09331483;48.42242267;516.0;25.8;3.0;31.5;LTE;4;13;1
1542691838000;11.09351175;48.4226653;516.0;26.1;3.0;31.5;LTE;4;13;1
1542691839000;11.09368643;48.42292043;515.0;26.6;3.0;31.25;LTE;4;13;1
1542691840000;11.09387751;48.4231746;514.0;26.6;5.0;31.25;LTE;4;13;1
1542691841000;11.09408025;48.42341616;515.0;27.8;4.0;31.25;LTE;4;13;1
1542691842000;11.09428173;48.42366355;515.0;28.2;4.0;31.25;LTE;4;13;1
1542691843000;11.09449198;48.42391338;514.0;28.7;4.0;31.5;LTE;4;13;1
1542691844000;11.09470639;48.42416033;514.0;29.3;4.0;31.5;LTE;4;13;1
1542691845000;11.09492139;48.42440686;514.0;29.5;5.0;31.5;LTE;4;13;1
1542691846000;11.09513642;48.42465068;513.0;30.0;5.0;31.5;LTE;4;13;1
1542691847000;11.09536793;48.42489038;513.0;30.4;5.0;31.5;LTE;4;13;1
1542691848000;11.0955648;48.42514041;512.0;30.8;4.0;31.5;LTE;4;13;1
1542691849000;11.09579123;48.42537835;512.0;31.5;4.0;31.5;LTE;4;13;1
1542691850000;11.09601357;48.4256209;511.0;32.0;4.0;31.5;LTE;4;13;1
1542691851000;11.09624626;48.42586738;511.0;32.4;4.0;31.75;LTE;4;13;1
1542691852000;11.09648331;48.42610352;511.0;33.0;5.0;31.5;LTE;4;13;1
1542691853000;11.09672697;48.42633595;511.0;33.6;5.0;31.5;LTE;4;13;1
1542691854000;11.09696879;48.4265726;512.0;34.1;5.0;31.5;LTE;4;13;1
1542691855000;11.09721227;48.42680517;512.0;34.6;5.0;31.5;LTE;4;13;1
1542691856000;11.09744744;48.42703974;511.0;35.0;5.0;31.5;LTE;4;13;1
1542691857000;11.09769494;48.42727502;511.0;35.5;5.0;31.75;LTE;4;13;1
1542691858000;11.0979487;48.42750274;511.0;36.6;4.0;31.5;LTE;4;13;1
1542691859000;11.09819303;48.4277134;508.0;36.8;5.0;31.25;LTE;4;13;1
1542691860000;11.09845776;48.42792352;507.0;37.7;5.0;31.25;LTE;4;13;1
1542691861000;11.09871854;48.42815828;506.0;37.6;4.0;31.5;LTE;4;13;1
1542691862000;11.09898303;48.42838883;506.0;37.9;4.0;31.5;LTE;4;13;1
1542691863000;11.09924758;48.42859004;506.0;38.5;5.0;31.5;LTE;4;13;1
1542691864000;11.09952953;48.42880753;507.0;39.2;5.0;31.5;LTE;4;13;1
1542691865000;11.09980362;48.42904036;505.0;39.8;4.0;31.5;LTE;4;13;1
1542691866000;11.10008299;48.42925802;505.0;40.0;5.0;31.5;LTE;4;13;1
1542691867000;11.1003635;48.42947373;505.0;40.5;4.0;31.5;LTE;4;13;1
1542691868000;11.10064833;48.42969153;505.0;41.0;4.0;31.5;LTE;4;13;1
1542691869000;11.10092727;48.4298953;504.0;41.6;5.0;31.25;LTE;4;13;1
1542691870000;11.10121813;48.43010509;504.0;42.1;5.0;31.5;LTE;4;13;1
1542691871000;11.10150792;48.43029992;505.0;42.9;4.0;31.5;LTE;4;13;1
1542691872000;11.10178851;48.43049931;505.0;43.4;4.0;31.5;LTE;4;13;1
1542691873000;11.10209155;48.43071671;503.0;43.9;3.0;31.5;LTE;4;13;1
1542691874000;11.10238614;48.43092149;501.0;45.0;3.0;31.5;LTE;4;13;1
1542691875000;11.10269012;48.43111615;501.0;46.1;3.0;31.5;LTE;4;13;1
1542691876000;11.10299652;48.43130459;501.0;47.2;4.0;31.25;LTE;4;13;1
1542691877000;11.10332833;48.43148986;500.0;49.3;4.0;31.75;LTE;4;13;1
1542691878000;11.10365633;48.4316488;499.0;51.9;3.0;31.5;LTE;4;13;1
1542691879000;11.10399991;48.43181527;498.0;53.5;4.0;31.5;LTE;4;13;1
1542691880000;11.10434542;48.43197571;497.0;55.2;3.0;31.5;LTE;4;13;1
1542691881000;11.10470535;48.43213151;497.0;57.2;3.0;31.5;LTE;4;13;1
1542691882000;11.1050686;48.43228108;497.0;58.9;3.0;31.5;LTE;4;13;1
1542691883000;11.10544179;48.4324222;498.0;60.5;3.0;31.5;LTE;4;13;1
1542691884000;11.10581873;48.4325532;498.0;62.1;3.0;31.5;LTE;4;13;1
1542691885000;11.10620577;48.4326834;498.0;63.5;4.0;31.75;LTE;4;13;1
1542691886000;11.10659684;48.4327969;499.0;65.4;4.0;31.5;LTE;4;13;1
1542691887000;11.10698701;48.4329106;499.0;66.5;3.0;31.5;LTE;4;13;1
1542691888000;11.10738257;48.43302233;499.0;67.1;4.0;31.5;LTE;4;13;1
1542691889000;11.10776867;48.4331377;500.0;67.7;4.0;31.5;LTE;4;13;1
1542691890000;11.1081649;48.4332395;499.0;68.7;3.0;31.5;LTE;4;13;1
1542691891000;11.10855971;48.4333411;500.0;68.9;4.0;31.25;LTE;4;13;1
1542691892000;11.10896071;48.43342867;500.0;69.7;3.0;31.25;LTE;4;13;1
1542691893000;11.10935526;48.43353158;500.0;69.8;3.0;31.5;LTE;4;13;1
1542691894000;11.10975501;48.43362818;499.0;70.1;3.0;31.5;LTE;4;13;1
1542691895000;11.11016206;48.43372413;500.0;70.8;4.0;31.5;LTE;4;13;1
1542691896000;11.11056517;48.43381079;500.0;72.2;4.0;31.25;LTE;4;13;1
1542691897000;11.11097632;48.43389119;501.0;73.0;4.0;31.5;LTE;4;13;1
1542691898000;11.1113842;48.43396011;501.0;74.0;3.0;31.5;LTE;4;13;1
1542691899000;11.1117997;48.43402991;501.0;74.7;3.0;31.5;LTE;4;13;1
1542691900000;11.11221659;48.43409963;501.0;75.3;3.0;31.5;LTE;4;13;1
1542691901000;11.1126243;48.43416921;501.0;75.6;3.0;31.5;LTE;4;13;1
1542691902000;11.11303909;48.43423946;502.0;76.0;3.0;31.5;LTE;4;13;1
1542691903000;11.11345537;48.43430323;502.0;76.7;3.0;31.5;LTE;4;13;1
1542691904000;11.11387343;48.43436694;502.0;77.3;3.0;31.5;LTE;4;13;1
1542691905000;11.11429205;48.4344292;502.0;77.8;3.0;31.5;LTE;4;13;1
1542691906000;11.11470935;48.43448883;502.0;78.3;3.0;31.5;LTE;4;13;1
1542691907000;11.11512696;48.43454175;502.0;79.0;3.0;31.5;LTE;4;13;1
1542691908000;11.11554151;48.4345949;502.0;79.9;3.0;31.5;LTE;4;13;1
1542691909000;11.11595985;48.43463876;502.0;80.6;3.0;31.5;LTE;4;13;1
1542691910000;11.1163771;48.43468473;502.0;80.9;4.0;31.5;LTE;4;13;1
1542691911000;11.11680086;48.43473118;502.0;81.3;4.0;31.5;LTE;4;13;1
1542691912000;11.11722268;48.43477167;503.0;82.0;4.0;31.5;LTE;4;13;1
1542691913000;11.11764633;48.43481134;503.0;82.8;3.0;31.5;LTE;4;13;1
1542691914000;11.11806222;48.43484089;503.0;83.6;3.0;31.5;LTE;4;13;1
1542691915000;11.11847892;48.43487303;503.0;83.8;3.0;31.5;LTE;4;13;1
1542691916000;11.11890684;48.43490224;504.0;83.8;3.0;31.5;LTE;4;13;1
1542691917000;11.11933113;48.4349323;504.0;83.9;4.0;31.5;LTE;4;13;
1542691918000;11.11973732;48.4349623;504.0;84.8;3.0;31.25;LTE;4;13;
1542691919000;11.12013032;48.43498339;504.0;85.2;3.0;30.25;LTE;4;13;
1542691920000;11.12053021;48.43499645;506.0;86.2;3.0;29.5;LTE;4;13;
1542691921000;11.12091875;48.4350138;507.0;86.5;3.0;29.0;LTE;4;13;
1542691922000;11.12130684;48.43502836;507.0;86.7;4.0;28.25;LTE;4;13;
1542691923000;11.12167745;48.43504076;507.0;86.9;3.0;27.5;LTE;4;13;
1542691924000;11.12203684;48.43505207;508.0;86.5;3.0;27.0;LTE;4;13;
1542691925000;11.12239303;48.4350653;509.0;86.3;3.0;26.5;LTE;4;13;
1542691926000;11.1227443;48.43508134;509.0;86.0;4.0;25.75;LTE;4;13;
1542691927000;11.1230838;48.43509618;509.0;86.2;3.0;25.25;LTE;4;13;
1542691928000;11.12341489;48.43510352;509.0;86.4;3.0;24.75;LTE;4;13;
1542691929000;11.12374104;48.43511634;510.0;86.4;3.0;24.25;LTE;4;13;
1542691930000;11.1240597;48.43512891;510.0;86.0;4.0;23.75;LTE;4;13;
1542691931000;11.12437091;48.43514232;510.0;85.8;4.0;23.25;LTE;4;13;
1542691932000;11.12468484;48.43516071;510.0;85.5;4.0;23.0;LTE;4;13;
1542691933000;11.12498908;48.43517845;510.0;85.2;4.0;22.75;LTE;4;13;
1542691934000;11.12528703;48.43519462;510.0;84.7;3.0;22.5;LTE;4;13;
1542691935000;11.12558819;48.43521038;510.0;84.6;4.0;22.5;LTE;4;13;
1542691936000;11.12588582;48.43522895;510.0;84.7;4.0;22.25;LTE;4;13;
1542691937000;11.12618039;48.4352479;510.0;84.5;4.0;22.0;LTE;4;13;
1542691938000;11.12647512;48.4352656;510.0;83.9;3.0;21.5;LTE;4;13;
1542691939000;11.12675429;48.43528852;511.0;83.3;3.0;21.25;LTE;4;13;
1542691940000;11.12704835;48.4353078;511.0;82.6;3.0;21.25;LTE;4;13;
1542691941000;11.12733464;48.43533236;511.0;82.5;3.0;21.25;LTE;4;13;
1542691942000;11.12761507;48.43536056;512.0;82.0;3.0;21.25;LTE;4;13;
1542691943000;11.12790342;48.43538439;512.0;81.7;3.0;21.5;LTE;4;13;
1542691944000;11.12818791;48.4354134;512.0;80.9;3.0;21.25;LTE;4;13;
1542691945000;11.12847168;48.43544772;512.0;80.3;3.0;21.25;LTE;4;13;
1542691946000;11.12875094;48.43547778;512.0;79.8;3.0;21.25;LTE;4;13;
1542691947000;11.1290357;48.43551008;511.0;79.4;3.0;21.25;LTE;4;13;
1542691948000;11.12931599;48.43554773;511.0;79.0;3.0;21.25;LTE;4;13;
1542691949000;11.1295889;48.43558806;511.0;78.2;3.0;21.25;LTE;4;13;
1542691950000;11.12985799;48.43563017;511.0;77.6;3.0;21.0;LTE;4;13;
1542691951000;11.13011632;48.43567459;510.0;77.2;3.0;20.75;LTE;4;13;
1542691952000;11.1303838;48.43572046;510.0;76.9;3.0;20.5;LTE;4;13;
1542691953000;11.13064352;48.43576457;510.0;76.0;3.0;20.25;LTE;4;13;
1542691954000;11.1309109;48.43580882;510.0;75.5;3.0;20.25;LTE;4;13;
1542691955000;11.1311725;48.43585452;510.0;74.9;3.0;20.0;LTE;4;13;
1542691956000;11.13143139;48.43590383;509.0;74.4;3.0;19.75;LTE;4;13;
1542691957000;11.13169166;48.43595667;509.0;74.2;3.0;20.0;LTE;4;13;
1542691958000;11.13194916;48.43601065;509.0;74.0;3.0;20.25;LTE;4;13;
1542691959000;11.13221173;48.43606139;508.0;74.3;4.0;20.25;LTE;4;13;
1542691960000;11.13247022;48.43610823;509.0;74.0;4.0;20.0;LTE;4;13;
1542691961000;11.13272609;48.43616665;508.0;72.3;3.0;20.0;LTE;4;13;
1542691962000;11.1329747;48.43621567;508.0;71.6;3.0;19.75;LTE;4;13;
1542691963000;11.1332209;48.43626921;507.0;71.1;3.0;19.5;LTE;4;13;
1542691964000;11.13346952;48.43632875;507.0;70.7;3.0;19.25;LTE;4;13;
1542691965000;11.13370827;48.43638616;507.0;70.5;3.0;19.25;LTE;4;13;
1542691966000;11.13394836;48.43644853;506.0;70.5;3.0;19.0;LTE;4;13;
1542691967000;11.13419014;48.436503;505.0;70.9;3.0;18.75;LTE;4;13;
1542691968000;11.13442199;48.43656686;505.0;70.4;3.0;18.75;LTE;4;13;
1542691969000;11.13465959;48.43662374;505.0;69.5;3.0;18.5;LTE;4;13;
1542691970000;11.13489097;48.43668437;504.0;69.0;3.0;18.5;LTE;4;13;
1542691971000;11.135128;48.43674168;505.0;68.5;3.0;18.25;LTE;4;13;
1542691972000;11.13536102;48.43680879;505.0;68.0;3.0;18.0;LTE;4;13;
1542691973000;11.13558008;48.43687086;505.0;67.2;3.0;18.0;LTE;4;13;
1542691974000;11.13580232;48.43693005;504.0;66.7;3.0;17.75;LTE;4;13;
1542691975000;11.13602005;48.43699132;504.0;66.5;4.0;17.75;LTE;4;13;
1542691976000;11.13622597;48.43705768;503.0;66.0;3.0;17.5;LTE;4;13;
1542691977000;11.13644303;48.43711976;503.0;66.0;3.0;17.25;LTE;4;13;
1542691978000;11.13665712;48.43718843;502.0;66.0;3.0;17.0;LTE;4;13;
1542691979000;11.13687075;48.43725152;502.0;65.4;3.0;17.25;LTE;4;13;
1542691980000;11.13708091;48.43732096;502.0;65.2;3.0;17.5;LTE;4;13;
1542691981000;11.13728704;48.43738868;501.0;64.9;3.0;17.75;LTE;4;13;
1542691982000;11.13751448;48.43745832;501.0;64.6;4.0;18.25;LTE;4;13;
1542691983000;11.13774182;48.43753214;501.0;63.6;3.0;18.25;LTE;4;13;
1542691984000;11.13796144;48.4376073;501.0;63.0;3.0;18.5;LTE;4;13;
1542691985000;11.13817577;48.43768948;501.0;62.3;3.0;18.5;LTE;4;13;
1542691986000;11.13840021;48.43776147;500.0;61.8;3.0;18.5;LTE;4;13;
1542691987000;11.13861567;48.43784254;500.0;60.9;3.0;18.25;LTE;4;13;
1542691988000;11.13882481;48.43792356;500.0;59.9;3.0;18.0;LTE;4;13;
1542691989000;11.1390299;48.43799902;500.0;58.8;3.0;17.75;LTE;4;13;
1542691990000;11.13922516;48.43808315;500.0;57.0;3.0;17.5;LTE;4;13;
1542691991000;11.13942426;48.43817586;500.0;55.4;3.0;17.25;LTE;4;13;
1542691992000;11.13961071;48.43826369;500.0;53.6;3.0;17.0;LTE;4;13;
1542691993000;11.13979727;48.43835642;500.0;51.8;3.0;17.0;LTE;4;13;
1542691994000;11.13998371;48.43845013;500.0;51.0;3.0;16.75;LTE;4;13;
1542691995000;11.14015934;48.43854528;500.0;50.7;3.0;16.5;LTE;4;13;
1542691996000;11.14031551;48.43864463;500.0;48.6;3.0;16.25;LTE;4;13;
1542691997000;11.14047423;48.43874339;500.0;47.6;3.0;16.0;LTE;4;13;
1542691998000;11.14062924;48.43884435;501.0;46.6;3.0;15.75;LTE;4;13;
1542691999000;11.14077737;48.43894344;500.0;45.4;3.0;15.5;LTE;4;13;
1542692000000;11.14092758;48.43904189;500.0;45.4;4.0;15.5;LTE;4;13;
1542692001000;11.14105983;48.43914631;500.0;42.4;3.0;15.25;LTE;4;13;
1542692002000;11.1411973;48.43925323;500.0;41.4;3.0;15.5;LTE;4;13;
1542692003000;11.14133686;48.43935603;500.0;40.3;3.0;15.75;LTE;4;13;
1542692004000;11.14146995;48.43947011;500.0;38.6;3.0;16.0;LTE;4;13;
1542692005000;11.14160859;48.43958957;500.0;36.9;3.0;16.25;LTE;4;13;
1542692006000;11.14173735;48.43971003;499.0;35.5;3.0;16.5;LTE;4;13;
1542692007000;11.1418623;48.4398339;499.0;34.1;3.0;16.5;LTE;4;13;
1542692009000;11.14208906;48.44008815;499.0;30.7;3.0;16.25;LTE;4;13;
1542692010000;11.14219551;48.4402135;499.0;29.1;3.0;16.25;LTE;4;13;
1542692011000;11.14229205;48.44034241;500.0;26.8;3.0;16.25;LTE;4;13;
1542692012000;11.14237766;48.44047474;500.0;24.5;3.0;16.0;LTE;4;13;
1542692013000;11.1424621;48.44060558;500.0;22.8;3.0;15.75;LTE;4;13;
1542692014000;11.14254499;48.44073088;501.0;22.3;3.0;15.25;LTE;4;13;
1542692015000;11.1426228;48.4408566;501.0;21.3;3.0;15.0;LTE;4;13;
1542692016000;11.14269126;48.44097976;501.0;19.8;3.0;15.0;LTE;4;13;
1542692017000;11.14274296;48.44110734;502.0;18.3;3.0;14.75;LTE;4;13;
1542692018000;11.14281172;48.44123448;502.0;17.4;3.0;15.0;LTE;4;13;
1542692019000;11.14286929;48.44136004;503.0;16.2;3.0;15.25;LTE;4;13;
1542692020000;11.14292035;48.44149147;503.0;15.2;3.0;15.25;LTE;4;13;
